ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2035-10-24,35,202480,590,Unemployed,Doctorate,13,27353,96,Married,1,Mortgage,761,0.13928458453806267,5,2,0.5083692856061367,0,Home,0,31,16,13486,2648,43657,33825,16873.333333333332,0.8736194257633053,4,12574,0.267353,0.24306850660706392,648.6684355323196,0.0835441585657242,1,46.400000000000006
2035-10-25,52,61307,642,Employed,Master,33,42111,48,Divorced,1,Own,307,0.24679108642022685,1,1,0.3000152309368964,0,Auto,0,26,13,408,2073,116215,5517,5108.916666666667,0.810472111659748,7,110698,0.21611100000000003,0.20879706340909082,1301.2732685286824,0.3147973187783481,0,47.0
2035-10-26,26,25148,528,Unemployed,High School,4,74987,60,Married,0,Mortgage,383,0.5498015794179939,3,0,0.1911148053557274,0,Home,0,20,27,7656,985,97411,67606,2095.6666666666665,0.7985166418702611,2,29805,0.31598699999999996,0.2862413082538101,2363.097433403649,1.3103693812964765,0,56.0
2035-10-27,53,38842,648,Employed,High School,32,24094,12,Single,4,Mortgage,121,0.22847596022020883,3,0,0.4944831228781579,0,Auto,0,27,14,466,917,73628,47336,3236.8333333333335,0.7508080937614778,3,26292,0.16509400000000002,0.1621065043104596,2188.4717974686914,0.7134972856604782,0,54.0
2035-10-28,41,16069,605,Employed,High School,19,17578,36,Divorced,4,Rent,233,0.26862199568443035,4,0,0.6108698772059656,0,Auto,1,24,3,4254,446,249200,139414,1339.0833333333333,0.641029296824708,8,109786,0.200078,0.16006240000000002,618.0444806534583,0.635542583100473,0,62.0
2035-10-29,35,73317,618,Employed,High School,15,6700,72,Married,3,Mortgage,351,0.39670509772914675,3,1,0.15631918316065033,0,Debt Consolidation,0,23,12,2071,441,565974,15359,6109.75,0.9701786107936893,3,550615,0.21270000000000003,0.2244760927240752,170.12976148305142,0.08529477662474756,1,31.200000000000003
2035-10-30,39,15000,596,Employed,Master,17,25071,60,Married,1,Own,427,0.27994399705803164,1,2,0.4873392091252586,0,Education,1,28,8,8155,1411,45333,37388,1250.0,0.8760865846620939,6,10552,0.23207100000000003,0.18565680000000004,644.3788005362588,0.8571030404290072,0,65.0
2035-10-31,38,63356,556,Employed,Doctorate,16,20228,96,Single,2,Mortgage,513,0.37163010120690276,5,1,0.45134755215646233,0,Auto,0,21,25,2404,239,637050,72350,5279.666666666667,0.8104298944019851,1,564700,0.277228,0.26667615542640916,511.5424097728622,0.1940543739704897,1,38.400000000000006
2035-11-01,54,40572,602,Employed,High School,31,18425,72,Single,1,Mortgage,138,0.3216729726555731,4,0,0.4611207359179846,0,Education,0,21,4,1399,2617,59676,65195,3381.0,0.9254310500610031,6,10355,0.232425,0.2319081934227553,476.0613599502947,0.18162122447509454,0,57.0
2035-11-02,27,143539,569,Employed,Associate,8,15858,48,Single,1,Own,1225,0.14432303971612007,3,1,0.12113836823032319,0,Auto,0,23,1,2862,2969,524334,25473,11961.583333333334,0.8528791989022021,2,498861,0.22635800000000003,0.22210476021582592,501.4371775520865,0.14433182710360973,1,36.0
2035-11-03,30,15000,555,Employed,Bachelor,10,16108,72,Married,0,Mortgage,356,0.4164173861521208,4,0,0.21917248746960225,0,Home,0,27,21,1524,1369,31039,36672,1250.0,0.8021244711051838,0,12718,0.253608,0.24345375104016273,427.4561608269131,0.6267649286615304,0,55.0
2035-11-04,52,23831,625,Employed,High School,29,25960,48,Single,0,Mortgage,350,0.11596892777165875,1,0,0.596626324571498,0,Education,0,24,3,2260,1665,20942,205014,1985.9166666666667,0.8220895786908159,8,15877,0.20846000000000003,0.19125789112162453,777.9312768306997,0.5679650590394191,0,59.0
2035-11-05,32,35626,555,Employed,Associate,11,30366,36,Single,4,Other,239,0.14294130713864633,1,0,0.28522786167147485,0,Debt Consolidation,0,30,7,1935,355,17490,3535,2968.8333333333335,0.8183553331269867,9,13955,0.237866,0.198615539385894,1126.3684360724315,0.45990066897404075,0,53.0
2035-11-06,50,44621,599,Employed,Associate,25,21739,12,Single,2,Mortgage,197,0.613614581095048,3,2,0.38704715562854386,0,Other,0,31,10,930,4129,78485,65224,3718.4166666666665,0.8475228606317545,5,13261,0.18723900000000002,0.18616584918548004,1999.41603469025,0.5906858299070618,0,57.0
2035-11-07,60,41272,595,Employed,Bachelor,37,32646,84,Married,0,Rent,651,0.3009961188263383,4,0,0.38549383204967375,0,Education,0,29,1,7154,831,45172,2644,3439.3333333333335,0.8138245094618376,3,42528,0.260146,0.2491817196500644,824.6164448025593,0.42904141639927096,0,59.0
2035-11-08,35,47617,601,Self-Employed,Bachelor,11,41916,48,Single,3,Mortgage,509,0.08582917051566552,1,4,0.12526268672538654,0,Auto,0,20,15,1813,2897,69557,91349,3968.0833333333335,0.9046216240421758,4,17365,0.23641600000000002,0.26036020157843104,1414.1442029251652,0.48465317922384826,0,50.0
2035-11-09,48,29394,666,Employed,Bachelor,23,21025,60,Divorced,0,Rent,427,0.05349124155921631,0,2,0.30811503241582777,0,Auto,0,27,28,3929,2529,43376,140760,2449.5,0.9277151938598401,6,11264,0.193025,0.2030593785758019,560.6189984296678,0.40319207937524715,0,49.0
2035-11-10,26,46189,448,Employed,High School,4,40601,36,Single,2,Mortgage,436,0.19248573006830424,3,1,0.181787767514904,0,Home,0,29,21,6465,235,24130,17521,3849.0833333333335,0.8564201171866731,3,12446,0.301601,0.34593327901813836,1827.2957711816614,0.5880090336266197,0,50.0
2035-11-11,49,15000,577,Employed,Master,28,13681,72,Divorced,2,Mortgage,468,0.6023116170084699,0,1,0.21680360078339317,0,Home,1,24,25,1428,1316,55331,84591,1250.0,0.23868308637404403,5,15822,0.240181,0.26674325599826715,382.70694828633094,0.6805655586290648,0,62.0
2035-11-12,42,49408,597,Employed,Bachelor,18,25460,72,Widowed,0,Mortgage,521,0.47621471220169165,1,0,0.5220282268309872,0,Debt Consolidation,0,30,14,5675,2077,28178,53850,4117.333333333333,0.7876026153687481,5,16454,0.24196,0.2500077009162942,685.8325607424894,0.29311023981763834,0,60.0
2035-11-13,45,44600,610,Employed,Master,21,18187,48,Married,1,Rent,301,0.19147667832388085,3,0,0.00799263190003183,0,Other,0,23,1,2249,1119,569385,142153,3716.6666666666665,0.958740929744927,6,427232,0.208187,0.22121885757184073,574.2051692657643,0.23548121146164064,1,36.0
2035-11-14,32,80158,569,Employed,Associate,10,28160,60,Single,0,Mortgage,547,0.1699583189099154,3,2,0.06604438141227408,0,Home,0,31,4,2110,760,134054,41708,6679.833333333333,0.9423700986114003,7,92346,0.24866,0.2574953039330033,838.9530525145926,0.20748317859945498,0,49.0
2035-11-15,20,156038,629,Employed,Master,0,7495,48,Single,0,Other,389,0.18129191009895484,3,2,0.058479502850699555,0,Other,0,24,10,5988,391,155598,116243,13003.166666666666,0.8551856852472954,2,39355,0.18799500000000002,0.1671201503329001,215.15345280069735,0.046462024850410594,1,35.2
2035-11-16,46,50168,646,Self-Employed,Master,24,39673,60,Single,0,Mortgage,209,0.38522277415192663,4,0,0.5302019227323648,0,Auto,0,25,18,3218,313,51954,40700,4180.666666666667,0.9540699878138859,0,11254,0.221673,0.18587379276101518,1020.1531287004977,0.2940088810477988,0,58.0
2035-11-17,18,75103,554,Employed,Associate,0,21502,84,Married,0,Mortgage,522,0.4683833738323754,6,0,0.3004277043777619,0,Auto,0,30,16,3260,1591,21891,24615,6258.583333333333,0.9448024232750022,1,11849,0.269502,0.2621253699127384,561.0306728803154,0.1730472560958122,0,55.0
2035-11-18,36,37750,548,Employed,Associate,13,27366,108,Single,3,Rent,230,0.33090336361117606,3,0,0.03925901502239874,0,Home,0,23,3,6934,1021,225911,50469,3145.8333333333335,0.8601718579484978,5,175442,0.298366,0.30865169410399684,752.3250837098942,0.3122622782653968,0,50.0
2035-11-19,51,35394,553,Employed,Master,30,14867,48,Single,1,Rent,225,0.33114189165580055,2,1,0.31865296921650565,0,Debt Consolidation,0,15,14,2639,8994,31964,12030,2949.5,0.812226625053086,5,19934,0.233367,0.24099962520186913,485.5134473689882,0.24089284535310668,0,55.0
2035-11-20,42,163800,605,Employed,Bachelor,19,50751,36,Single,2,Rent,637,0.3163864395356383,0,0,0.052477010356777064,0,Auto,0,22,23,5629,528,65913,73648,13650.0,0.8210086980156219,7,19555,0.233251,0.2162857395642779,1928.4654862165346,0.18794618946641278,1,36.0
2035-11-21,63,105249,649,Employed,Master,38,26168,36,Married,0,Rent,276,0.10358106070157964,1,2,0.28455937147347704,0,Auto,0,22,15,1675,2288,153391,9133,8770.75,0.9515838553727016,7,144258,0.186668,0.19129580236131788,960.9300032436552,0.1410289887687661,1,34.4
2035-11-22,52,61482,607,Employed,Bachelor,29,18217,72,Single,4,Rent,236,0.5699314241828787,2,1,0.45672842909739836,0,Debt Consolidation,0,21,12,4638,548,69629,39501,5123.5,0.9835292199258882,6,30128,0.229717,0.22557593948069818,463.77135612951423,0.13658072726251866,0,54.0
2035-11-23,32,74900,553,Employed,Bachelor,9,7718,60,Single,1,Mortgage,302,0.21484265077461767,3,0,0.37398987505292547,0,Debt Consolidation,0,33,28,2997,1081,16373,6023,6241.666666666667,0.7848853054245227,7,10350,0.23621799999999998,0.2581736165630144,230.2467719355976,0.08527318108447492,1,43.2
2035-11-24,40,53931,596,Employed,High School,18,18510,12,Single,0,Own,261,0.3868658833979314,1,3,0.5838759817572585,1,Home,0,22,14,5287,298,11149,5170,4494.25,0.9050905773827906,4,16150,0.18551,0.18248073224737615,1699.1827504793328,0.43615347398994997,0,70.0
2035-11-25,39,39733,574,Employed,High School,16,6907,24,Married,1,Mortgage,1316,0.4954834832782258,5,1,0.6909182262307538,0,Home,0,24,11,509,6346,51990,46901,3311.0833333333335,0.7500511414551876,6,17462,0.194907,0.2338884,363.07718803749873,0.5071081029987663,0,60.0
2035-11-26,21,19583,469,Self-Employed,Doctorate,0,23478,60,Single,0,Rent,403,0.2303153978999311,4,3,0.1516872052203509,0,Auto,0,19,3,4801,168,61037,4250,1631.9166666666667,0.9146249682564057,5,56787,0.293978,0.3202089551340558,788.9925087606516,0.7304248636637808,0,56.0
2035-11-27,28,35466,596,Employed,Associate,4,29596,36,Married,0,Other,556,0.3509484729948614,5,1,0.03741778108720043,0,Home,0,22,24,4817,1776,89650,27180,2955.5,0.7867834652151922,5,62470,0.216596,0.22862221400796937,1143.5286971445346,0.5750393155623531,0,49.0
2035-11-28,33,60729,502,Employed,High School,11,31394,24,Married,2,Mortgage,727,0.1785613048295544,2,0,0.5978697189639923,0,Home,0,20,26,5179,2525,181299,715,5060.75,0.8013182878426103,5,180584,0.255394,0.28114175341943043,1724.996535537471,0.48451248046978623,0,53.0
2035-11-29,18,35610,592,Employed,Bachelor,0,14342,48,Married,0,Rent,445,0.5166185426581078,2,1,0.08882493273607726,0,Auto,0,18,21,6187,2373,9509,62883,2967.5,0.7887290571990111,5,16700,0.213342,0.20458431630735244,439.9429491729983,0.29821160881988146,0,52.0
2035-11-30,40,99239,580,Employed,Bachelor,17,16051,84,Married,0,Mortgage,756,0.10305667617926349,1,0,0.5629853686685315,0,Home,0,22,9,1746,5658,117987,9309,8269.916666666666,0.7561703302888443,6,108678,0.251051,0.26808948077859746,425.02370929317067,0.14280962637187042,1,42.400000000000006
2035-12-01,37,58864,572,Employed,High School,17,21025,48,Divorced,1,Mortgage,602,0.1590366536626691,1,1,0.3964044860803929,0,Other,0,33,22,1707,1209,42441,33640,4905.333333333333,0.7943354461763407,4,18663,0.230025,0.24322479605524902,689.2072733459604,0.2632251848354092,0,53.0
2035-12-02,19,18500,553,Employed,High School,0,16752,60,Single,0,Own,538,0.2300149874950968,1,0,0.8586682218633518,0,Home,0,33,20,1258,2076,110917,31731,1541.6666666666667,0.7360553062670315,4,79186,0.24525199999999997,0.23868407056521102,480.64226979257,0.6607409317573427,0,58.0
2035-12-03,44,25924,657,Employed,Associate,26,9605,96,Married,0,Mortgage,438,0.2458956790597373,7,2,0.10943477661935158,0,Home,0,30,25,936,1502,47724,51472,2160.3333333333335,0.7101406121027577,6,17023,0.216105,0.24973366522270643,232.00880659851214,0.3101414009868132,0,46.0
2035-12-04,48,40035,579,Employed,High School,25,16153,36,Single,1,Own,694,0.29794243349797506,2,2,0.10249034892274901,0,Home,0,26,2,9711,2297,30992,26463,3336.25,0.7753959604646578,7,18272,0.211653,0.23975478196311126,633.5203117787776,0.3979079241000457,0,55.0
2035-12-05,42,34622,488,Employed,Bachelor,18,26894,60,Divorced,0,Own,139,0.3416211641663599,7,1,0.44735899913550053,0,Education,0,24,29,3018,2331,71532,30430,2885.1666666666665,0.7635581706243553,6,41102,0.287894,0.3229108382202577,908.3357310755998,0.3630070120994512,0,57.0
2035-12-06,36,60652,523,Employed,Associate,12,17504,96,Single,4,Rent,388,0.33186633281730216,1,0,0.6439806892641491,0,Education,0,31,17,13065,292,18384,8139,5054.333333333333,0.9440355778406377,3,10245,0.291004,0.30893248656473626,493.64849278030584,0.17443418046171058,0,58.0
2035-12-07,47,38158,641,Self-Employed,Master,25,19583,36,Married,1,Other,357,0.5112326430329385,1,2,0.04317429411882876,0,Education,0,34,28,1792,1611,327579,3622,3179.8333333333335,0.8077033686117178,5,323957,0.184083,0.19408565717429108,721.8865257576083,0.3392902748857723,1,36.800000000000004
2035-12-08,48,48540,546,Employed,Master,25,16981,120,Married,0,Other,404,0.06367704729510709,3,1,0.07743210591927216,0,Other,0,25,1,1240,2767,44033,158452,4045.0,0.7768685918607889,4,19448,0.298981,0.3412555188839021,500.19386600440026,0.22353371223841786,0,54.0
2035-12-09,43,88479,577,Employed,Bachelor,18,71030,48,Married,0,Other,710,0.12093854521653855,4,2,0.2099764744319468,0,Auto,0,23,22,1083,1564,37114,10632,7373.25,0.8182861456410616,7,26482,0.27753,0.2996006277287931,2555.8561154099652,0.4429330506099705,0,50.0
2035-12-10,30,37906,419,Employed,Associate,5,23452,36,Married,4,Own,380,0.5837639158024387,2,1,0.1888358132979502,0,Auto,0,24,15,25238,1004,297560,23898,3158.8333333333335,0.8788196903439048,3,273662,0.298952,0.33434359112819173,1040.198384775732,0.44959585863211055,0,46.0
2035-12-11,43,33619,637,Self-Employed,Bachelor,21,24633,72,Married,1,Mortgage,264,0.07650347020314145,1,0,0.7494016131302148,0,Auto,1,12,19,448,7178,67422,15881,2801.5833333333335,0.9105666505276665,6,51541,0.221133,0.2411420235058924,650.2176135366011,0.32632176336117114,0,62.0
2035-12-12,54,57061,640,Employed,Associate,31,16552,48,Divorced,1,Mortgage,127,0.20307008434591378,2,0,0.6223064619312809,0,Other,0,25,23,4534,3241,22768,133989,4755.083333333333,0.8584107466216722,3,11555,0.19155200000000003,0.22986240000000002,530.3911807904393,0.13825019136512282,0,55.0
2035-12-13,32,88700,588,Employed,Associate,7,27905,60,Single,1,Rent,378,0.5858630929804733,1,0,0.15326636709055436,0,Home,0,26,17,1838,913,188526,37615,7391.666666666667,0.6341609361992386,7,150911,0.23890499999999998,0.25153775678876744,821.5663119721321,0.16228631052610581,0,46.0
2035-12-14,65,71278,663,Employed,Master,46,23133,48,Single,1,Rent,655,0.3278964112835722,4,2,0.05323468775705742,0,Home,1,20,10,226,386,58537,43466,5939.833333333333,0.7135896243910078,4,15071,0.18663300000000002,0.2131044386330337,720.1977176453939,0.23152126338764734,0,50.0
2035-12-15,33,64736,594,Employed,Associate,11,9222,60,Divorced,0,Mortgage,381,0.2444168471791674,2,2,0.3048517692226579,0,Home,0,21,11,1168,527,49989,9855,5394.666666666667,0.8510622965063804,3,40134,0.21722200000000003,0.2047317171369129,246.7608956906839,0.11636694803954842,1,43.2
2035-12-16,40,29511,592,Employed,Master,15,46544,12,Single,2,Own,449,0.25802077050229744,1,1,0.16996810613554775,0,Home,0,24,4,1276,963,22982,60389,2459.25,0.6474479215934842,10,12144,0.215544,0.234961072681765,4389.839769414657,1.9676079168098635,0,55.0
2035-12-17,31,74140,516,Employed,High School,7,20849,48,Divorced,1,Mortgage,387,0.2572605455000031,4,4,0.09321298056464748,0,Home,0,25,16,2139,1271,77424,68237,6178.333333333333,0.6877464305929551,7,15115,0.257849,0.2414689802708405,681.4099337197108,0.1729285028950166,0,50.0
2035-12-18,42,167738,492,Self-Employed,High School,19,28796,60,Married,3,Mortgage,560,0.30964343422537677,2,4,0.16646929683878336,0,Home,1,19,2,2983,382,59230,38602,13978.166666666666,0.9661384984485704,3,20628,0.287796,0.29507045934328435,922.9481523291662,0.10609031840101822,0,61.0
2035-12-19,19,33185,635,Employed,Doctorate,0,16037,48,Single,0,Mortgage,471,0.45142248141745583,5,0,0.4441657608211207,0,Debt Consolidation,0,24,7,789,388,112025,7302,2765.4166666666665,0.9022983548372461,7,104723,0.19353700000000001,0.21204943251580824,498.3663350149135,0.3505317468789803,0,52.0
2035-12-20,33,20508,574,Employed,Bachelor,11,27543,72,Single,0,Mortgage,395,0.21965657187274565,2,3,0.8793348990472672,0,Debt Consolidation,0,31,18,1893,6658,31789,26702,1709.0,0.6903921189731594,4,13453,0.255543,0.2823163201379834,797.4661410032737,0.6977566653032613,0,60.0
2035-12-21,26,57439,601,Employed,Bachelor,5,30733,108,Married,4,Rent,193,0.4339893704516164,2,2,0.6015637303646689,0,Home,0,16,17,1119,679,181182,43683,4786.583333333333,0.6961083262733421,6,137499,0.275233,0.2229899934935928,661.6813540599661,0.1785577090255679,0,52.0
2035-12-22,41,85362,591,Self-Employed,Bachelor,18,10591,12,Divorced,1,Rent,266,0.4584806810495896,3,2,0.48785826066912363,0,Home,1,18,8,3600,4117,43585,36314,7113.5,0.6899657336720887,7,14832,0.180091,0.1936664940308571,977.8845514922518,0.17486252217505474,1,52.800000000000004
2035-12-23,51,48103,608,Employed,High School,30,28588,84,Single,0,Mortgage,430,0.4473584434128522,8,0,0.5553020546504647,0,Home,0,24,24,4763,2055,388788,19944,4008.5833333333335,0.9377858932983587,8,368844,0.249588,0.21961544801213695,669.0221808969001,0.2741672280473733,1,40.800000000000004
2035-12-24,47,32243,602,Employed,Bachelor,27,20877,36,Single,0,Mortgage,713,0.30123279610229703,5,2,0.26700660849322083,0,Auto,0,23,9,2432,1361,39681,7962,2686.9166666666665,0.7565669782423282,4,31719,0.204877,0.21277450403258147,789.5195185951478,0.5591984065732648,0,51.0
2035-12-25,18,30086,582,Employed,High School,0,13173,96,Widowed,1,Mortgage,399,0.2067580207834178,5,1,0.04470678962872807,1,Auto,0,16,5,8310,4191,44471,28472,2507.1666666666665,0.6136552097641489,5,15999,0.257173,0.20639993648515031,281.2966589508125,0.2713408198966214,0,65.0
2035-12-26,64,94374,634,Employed,Bachelor,39,50838,96,Married,2,Rent,435,0.2465741889690526,4,1,0.3046608128989104,0,Other,0,23,23,1676,1125,63762,6426,7864.5,0.8348358784431592,6,57336,0.268838,0.2610914940986953,1266.5177103473513,0.21635421328086354,0,48.0
2035-12-27,43,35418,528,Employed,Bachelor,21,13813,60,Single,1,Rent,318,0.11156484505153665,2,0,0.43928166995516915,0,Debt Consolidation,1,24,17,1164,757,480781,13126,2951.5,0.9435266629002855,6,467655,0.254813,0.25097157357569694,406.21699392441485,0.24537252038774007,1,44.800000000000004
2035-12-28,30,62756,508,Employed,Master,7,24755,48,Married,3,Mortgage,406,0.29044543997643,1,1,0.2109352437402072,0,Home,0,22,1,7989,6823,664323,6898,5229.666666666667,0.52858299065118,8,657425,0.265755,0.2899232962803152,876.8788424544808,0.24530795636200156,1,38.400000000000006
2035-12-29,41,124793,509,Employed,Bachelor,19,11845,72,Divorced,1,Own,466,0.40459676398239114,5,0,0.2113407012856954,0,Debt Consolidation,0,23,20,1995,789,94261,17844,10399.416666666666,0.8081515265442619,6,76417,0.272345,0.27610583202171063,338.3040337845542,0.07734126437712573,1,39.2
2035-12-30,42,56863,492,Employed,High School,22,12700,96,Married,0,Mortgage,581,0.1854921463427811,4,1,0.1670510076800356,0,Home,0,21,6,740,1960,44970,16250,4738.583333333333,0.6665312359623411,5,28720,0.30169999999999997,0.2745897862219621,327.98236528126444,0.1918257633852448,0,51.0
2035-12-31,31,57431,656,Employed,Bachelor,11,37406,36,Married,0,Rent,173,0.4440372022605107,5,1,0.4000345388551436,0,Home,0,23,14,2064,1307,14308,15576,4785.916666666667,0.813162893245869,4,15664,0.194406,0.21891763987974042,1426.4584392137715,0.33420106337283445,0,51.0
